obj_name,nb_kp,descriptors
watch,228,"[[ 23.   3.   0. ...  63.   7.  10.]
 [ 41.   5.   0. ...   2.   1.  56.]
 [ 35.  20.   0. ...   4.   0.   2.]
 ...
 [  6.   2.   0. ...   0.   0.   1.]
 [  0.   0.   0. ...  38.   2.   0.]
 [  1.  60. 147. ...   0.   0.   0.]]"
nautilus,72,"[[115.  18.   0. ...   0.   0.   1.]
 [  0.   0.   0. ... 127.   7.  10.]
 [ 11.  16.   3. ...   1.   0.   6.]
 ...
 [  0.   0.   0. ...  21.   7.   9.]
 [ 42.   0.   0. ...   5.   0.   0.]
 [ 28.   0.   0. ...   0.   0.   0.]]"
buddha,189,"[[ 0.  0.  0. ...  6. 27. 51.]
 [17.  5.  9. ...  0.  0.  0.]
 [48. 17.  4. ...  0.  0. 20.]
 ...
 [12. 11. 31. ...  0.  0. 72.]
 [ 6. 14.  6. ... 65.  0.  0.]
 [34. 17.  2. ...  0.  0.  0.]]"
grand_piano,65,"[[  0.  70. 127. ...   0.   0.   1.]
 [  0.   0.  17. ...   0.   0.   1.]
 [ 12.  33.  73. ...   0.   0.   0.]
 ...
 [ 16.   5.   1. ...   0.   0.   1.]
 [  3.   0.   0. ...   0.   0.   2.]
 [ 31.  63.   0. ...   0.   0.   1.]]"
gramophone,175,"[[  0.   0.  52. ...   0.   0.   0.]
 [  0.   8.  70. ...   0.   0.   0.]
 [ 37.  51.  27. ...   1.   0.   0.]
 ...
 [  1.   0.   0. ...   1.   1.   1.]
 [  0. 144.  58. ...   0.   0.   0.]
 [  0.   1.  16. ...   0.   0.   5.]]"
Faces_easy,176,"[[73. 78.  1. ...  0.  0.  0.]
 [94.  0.  0. ...  3.  3.  2.]
 [ 4. 13. 21. ...  1.  0.  2.]
 ...
 [ 2. 44. 32. ...  8.  4.  1.]
 [ 0.  0.  0. ...  5.  0.  0.]
 [ 3. 12.  1. ... 85.  6.  9.]]"
accordion,148,"[[ 80.  18.   0. ...   0.   0.   1.]
 [111.  42.   0. ...   0.   0.   0.]
 [ 80.  48.  11. ...   0.   0.   2.]
 ...
 [ 43.  16.   1. ...   0.   0.   2.]
 [  0. 136.  73. ...   0.   0.   1.]
 [ 12.  12.   2. ...   0.   0.   0.]]"
Motorbikes,204,"[[ 0.  0.  0. ...  0.  0.  0.]
 [13.  1.  0. ...  0.  0.  0.]
 [ 0.  0.  3. ...  0.  0.  1.]
 ...
 [ 1.  1.  5. ...  0.  0.  0.]
 [ 0.  3. 20. ...  0.  0.  0.]
 [13.  7.  4. ...  0.  0.  0.]]"
BACKGROUND_Google,122,"[[ 15.   2.   0. ...  14.  49.  57.]
 [  0.   0.   0. ...   1.   2.   6.]
 [136.  12.   0. ...  24.  12.   2.]
 ...
 [ 24.   5.   0. ...   1.   1.   5.]
 [125.  52.   0. ...   0.   0.   0.]
 [  9.   0.   0. ...   4.   9. 130.]]"
Motorbikes,142,"[[130.  95.   0. ...   0.   0.   0.]
 [ 12.  69.  76. ...   0.   0.  13.]
 [  3.   4.  63. ...   0.   0.   1.]
 ...
 [ 39. 113.   5. ...   0.   0.  15.]
 [ 50. 114.   5. ...   0.   0.  12.]
 [ 13.   5.   0. ...   0.   0.   1.]]"
platypus,67,"[[89. 31.  2. ...  0.  0.  0.]
 [ 4.  0.  0. ...  9.  7.  4.]
 [ 0.  0.  0. ... 56.  9.  6.]
 ...
 [ 5. 67. 24. ...  3.  9.  3.]
 [ 2.  8.  5. ... 31. 17. 28.]
 [ 6. 81. 66. ... 25.  3.  6.]]"
wheelchair,183,"[[38. 15. 10. ...  0.  0.  0.]
 [14. 76.  7. ...  0.  0.  0.]
 [ 4.  1.  3. ...  0.  0.  3.]
 ...
 [ 0.  0.  0. ...  0.  0.  5.]
 [36. 80. 10. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  7.]]"
wheelchair,115,"[[  0.   4.   9. ...   4.   2.   0.]
 [  7.   0.   0. ...  70.  28.   0.]
 [  0.   2.  12. ...  10.   4.   0.]
 ...
 [102.  22.   5. ...  10.   1.  41.]
 [ 30.  44.   8. ...   0.   0.   0.]
 [ 15.  42.  14. ...   0.   1.   0.]]"
Faces_easy,140,"[[ 33.   0.   0. ...  19.   2.  11.]
 [ 28.  64.  12. ...  16.   0.   0.]
 [ 33.  85. 116. ...  75.   9.   5.]
 ...
 [  0.   1.   5. ... 134.  12.   6.]
 [  0.  12.  45. ...  41. 120.  26.]
 [ 76. 129.  27. ...   0.   0.   0.]]"
airplanes,56,"[[ 59.  32.   4. ...   0.   0.   0.]
 [ 53.  23.   3. ...   0.   0.   0.]
 [ 37.  15.   5. ...   0.   0.   2.]
 ...
 [  2.  94. 114. ...   0.   0.   2.]
 [ 21. 139.  69. ...   0.   0.   2.]
 [  1. 175.  74. ...   0.   0.   1.]]"
Faces_easy,180,"[[ 5.  9. 40. ...  0.  0.  0.]
 [ 1.  0.  0. ...  6.  0.  5.]
 [23. 11.  3. ... 67. 45. 14.]
 ...
 [ 1. 12. 49. ...  1.  0.  2.]
 [ 4.  1.  4. ... 47.  4.  0.]
 [24.  0.  0. ... 22.  9.  3.]]"
buddha,186,"[[  0.   1.   0. ...   4.   0.   0.]
 [  0.   0.   2. ...   0.   0.   0.]
 [  7.   5.   2. ...   0.   1.   1.]
 ...
 [  0.   1.   6. ...  82.   8.   7.]
 [  0.   0.   0. ...   0.  67. 138.]
 [  0.   1.   1. ...   0.   0.   0.]]"
mandolin,153,"[[  0.  12. 100. ...   0.   0.   5.]
 [  0.   1.  33. ...   1.   1.   1.]
 [  1.   0.   2. ...   2.   0.   0.]
 ...
 [ 30.   2.   2. ...   0.   0.   0.]
 [  2.   0.   0. ...   1.   0.   0.]
 [ 17.  26.   4. ...   0.   0.   0.]]"
Leopards,181,"[[ 22.   0.   0. ...   2.   5.  10.]
 [ 84.   4.   0. ...  17.  36.  11.]
 [ 15.   7.   0. ...   8. 123.  59.]
 ...
 [ 23.   0.   0. ...  30.  48.  32.]
 [  2.   0.   0. ...  23.  37.  12.]
 [ 49.   3.   0. ...   8.  20.  13.]]"
ferry,110,"[[  7.  24.  89. ...   1.  34.  22.]
 [  5.   0.   0. ...   0.  21.  17.]
 [  0.   0.   1. ...   0.   0.   2.]
 ...
 [  4.  40. 150. ...   7.   2.  11.]
 [  0.   0.   0. ...  12.   5.   6.]
 [  7.  13.   6. ...   0.   0.   0.]]"
chandelier,156,"[[ 0.  4. 40. ...  0.  0.  0.]
 [69. 19.  0. ... 20.  2.  0.]
 [25.  5.  1. ...  1.  0.  0.]
 ...
 [ 0.  1. 11. ... 37. 35. 18.]
 [10.  2.  0. ... 19.  0.  0.]
 [15.  0.  0. ...  0.  0.  0.]]"
Faces_easy,147,"[[ 54.   4.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]
 [127.  57.   0. ...   0.   6.  13.]
 ...
 [ 10.  11.  17. ...   0.   0.   0.]
 [ 29.   8.  18. ...  25.   2.   0.]
 [  0.   0.   0. ...   0.   1.  46.]]"
starfish,54,"[[ 21.  19.   0. ...   3.   0.   1.]
 [  5.  26.  50. ...   0.   2.  32.]
 [  0.   0.   1. ...  12.  48.  67.]
 ...
 [ 12.  63.  95. ...   0.   0.   0.]
 [  8.   6.   9. ... 104.  36.   7.]
 [  0.   0.   0. ...  24.   3.   1.]]"
ferry,96,"[[ 15.  20.  36. ...  20.  11.  11.]
 [ 61.   7.   1. ...   0.   0.   0.]
 [ 11.  11.   3. ...  22.  10.  28.]
 ...
 [123.  46.   0. ...   0.   0.   3.]
 [  0.   0.   0. ...  11.  16.  16.]
 [ 54.  31.   7. ...   0.  16. 114.]]"
okapi,248,"[[ 7. 51. 55. ...  0.  0.  5.]
 [ 5.  5.  2. ...  0.  0.  0.]
 [ 4.  1.  0. ...  0.  0.  0.]
 ...
 [16.  6.  4. ... 15. 11.  2.]
 [ 1.  5. 33. ...  0.  0.  0.]
 [96. 15. 29. ...  0.  3. 51.]]"
scorpion,212,"[[ 1.  0.  0. ...  1.  1. 19.]
 [58. 29.  9. ...  0.  0.  7.]
 [ 0.  0.  0. ... 10.  2.  6.]
 ...
 [ 0.  1.  1. ...  0.  0.  0.]
 [26. 11.  2. ...  0.  0.  0.]
 [29.  5.  0. ...  0.  0.  0.]]"
airplanes,41,"[[ 2. 18. 20. ... 90.  1.  1.]
 [ 2. 14. 15. ... 89.  1.  2.]
 [46. 18.  1. ...  1.  6. 16.]
 ...
 [ 1.  0.  0. ...  5.  3.  2.]
 [ 0.  1.  5. ...  0.  0.  0.]
 [42. 11.  0. ...  0.  0.  0.]]"
ketch,92,"[[ 3.  0.  1. ...  0.  0.  0.]
 [ 0.  0.  7. ...  0.  0.  0.]
 [14. 17.  2. ...  9. 14. 33.]
 ...
 [38.  0.  0. ...  0.  0. 54.]
 [22.  4.  3. ...  6. 17. 22.]
 [ 0.  0.  0. ...  1.  0.  8.]]"
ferry,158,"[[ 0.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  1. ...  0.  0.  0.]
 [ 5. 15. 23. ...  0.  0.  0.]
 ...
 [11. 46. 13. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 0.  6. 50. ...  0.  0.  1.]]"
schooner,124,"[[ 4.  1.  0. ...  0.  0.  0.]
 [60. 41.  1. ...  2.  6.  4.]
 [27. 16.  4. ... 98.  3.  7.]
 ...
 [83. 16.  0. ...  0.  0. 17.]
 [ 0.  1.  1. ...  0.  0.  0.]
 [ 1.  0.  0. ...  3. 40. 35.]]"
sunflower,125,"[[ 14.   4.   0. ...   2.   0.   0.]
 [  7.   0.   0. ...   8.   0.   2.]
 [109.  14.   5. ...   0.   0.   0.]
 ...
 [  2.   3.   1. ...   2.  10.  15.]
 [ 19.   1.   1. ...   2.   5.   6.]
 [ 13.   1.   0. ...   0.   0.   0.]]"
revolver,60,"[[ 0.  0.  0. ...  4.  0.  3.]
 [ 8.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 ...
 [ 0.  3. 25. ...  0.  0.  1.]
 [ 0.  0.  0. ...  4.  0. 10.]
 [10.  0.  0. ...  0.  0.  0.]]"
Faces_easy,189,"[[18. 28.  3. ... 18.  1.  0.]
 [ 2. 14. 29. ...  0.  0.  0.]
 [36. 13. 14. ...  0.  0.  0.]
 ...
 [ 0.  3. 86. ... 41.  2.  0.]
 [29.  2.  0. ... 27. 67.  0.]
 [14.  0.  0. ...  0.  0.  0.]]"
crab,273,"[[150.  11.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...  20.   0.   1.]
 [ 56.  26.   0. ...  31.  25.  30.]
 ...
 [ 24.   0.   0. ...   0.   0.   0.]
 [  5.   7.   1. ...  15.   2.   2.]
 [  0.   0.   0. ...   0.   0.   0.]]"
Faces,84,"[[ 2.  2.  4. ...  0.  1.  5.]
 [ 0.  0.  3. ...  0.  7.  2.]
 [ 8.  0.  1. ...  1.  0.  0.]
 ...
 [ 6.  4.  0. ...  0.  0.  5.]
 [16.  1.  2. ...  0.  0.  8.]
 [13.  1.  4. ...  0.  1. 14.]]"
BACKGROUND_Google,182,"[[  0.   0.   0. ...   0.   0.   1.]
 [ 24.  22.   5. ...   0.   0.   2.]
 [ 35.   6.   1. ...   0.   0.   0.]
 ...
 [  6.  14.  49. ...   0.   0.   0.]
 [  0.   0.   0. ...   7.   1.   8.]
 [ 12. 132. 103. ...   0.   0.   0.]]"
Motorbikes,137,"[[  1.   1.   3. ...   0.   0.   1.]
 [156.  69.  20. ...   0.   0.   0.]
 [  0.  30. 103. ...   0.   0.   4.]
 ...
 [  0.   0.   0. ...   0.   0.   1.]
 [  0.   0.   1. ...   0.   0.   0.]
 [ 47.  96.   0. ...   0.   0.   0.]]"
BACKGROUND_Google,90,"[[ 5.  8.  3. ...  0.  0.  0.]
 [19.  0.  0. ...  0.  0.  0.]
 [ 2.  0.  0. ... 13.  0.  0.]
 ...
 [ 1.  0.  0. ... 17. 14.  3.]
 [ 2.  2. 42. ...  0.  0.  0.]
 [ 0.  0.  0. ... 28. 43. 36.]]"
Leopards,72,"[[  8. 107.  17. ...  15.  97.  20.]
 [  0.   0.   0. ...  17.  63.  15.]
 [ 33. 112.   3. ...   0.  13.  46.]
 ...
 [ 18.   0.   0. ...   0.   0.  11.]
 [  8.   0.   0. ...   9.  19.   6.]
 [ 16.   1.   0. ...   1.  10.  22.]]"
stegosaurus,206,"[[  3.   8.  11. ...  24.   0.   0.]
 [  1.   7.   1. ...   7.   0.   1.]
 [  0.   0.   6. ...   0.   0.   9.]
 ...
 [  1.   5.  93. ...   8. 115.  26.]
 [  0.   2.   3. ...  25.  10.  25.]
 [  0.   1.   3. ...   1.   1.   0.]]"
crocodile,168,"[[ 16.  15.  16. ...   0.   0.   0.]
 [  0.   0.   0. ...   1.   1.   2.]
 [  4.   1.   1. ...  19.  31.  47.]
 ...
 [ 16.  27.  68. ...   1.   1.  25.]
 [ 30.  98.  33. ... 101.   9.   1.]
 [  0.   0.   1. ...  14.   6.  30.]]"
cup,79,"[[  0.  15.  45. ...   0.   0.   6.]
 [  0.   0.   0. ...   0.   0.   0.]
 [  6.   0.   0. ...   0.   0.   0.]
 ...
 [  1.  32. 135. ...   0.   1.   0.]
 [  0.   0.   0. ...   0.   0.   3.]
 [  5.   0.   0. ...   0.   0.   8.]]"
trilobite,163,"[[  0.   0.   0. ...   4.   3.   3.]
 [ 32.   7.   0. ...   0.  11.  49.]
 [ 40.   0.   0. ...   0.   0.   0.]
 ...
 [ 60.   3.   0. ...   3.   2.   2.]
 [186.  72.   0. ...   0.   0.   1.]
 [ 77.   5.   0. ...   1.   4.   4.]]"
helicopter,169,"[[  0.   0.   0. ...  80.  26.   1.]
 [  1.   1.   0. ...   0.   0.   0.]
 [  6.  19.  98. ...   0.   0.   0.]
 ...
 [132.  61.   2. ...   0.   0.   0.]
 [  0.   0.   0. ...  22.   2.  18.]
 [ 16.   0.   0. ...   0.   1.   8.]]"
cellphone,83,"[[ 0.  0.  0. ...  0.  0.  0.]
 [ 1.  0.  0. ...  3.  0.  6.]
 [31.  1.  0. ... 25.  8.  6.]
 ...
 [ 0.  0.  0. ...  0.  0.  1.]
 [ 0.  0.  0. ...  0.  0.  1.]
 [ 3.  2.  0. ...  0.  0.  0.]]"
crayfish,111,"[[  1.   4.  13. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   3.]
 [  2.   3.   8. ...   0.   0.   1.]
 ...
 [ 17.   2.   0. ...  23.  89.   7.]
 [ 99.   9.   0. ...   0.   0.   0.]
 [  1.   2.   0. ...  37. 103.  20.]]"
watch,69,"[[ 9. 13.  4. ...  0.  0.  0.]
 [ 3.  8.  4. ...  0.  0.  0.]
 [ 0.  0.  2. ...  0.  0. 12.]
 ...
 [ 6.  0.  0. ...  0.  0.  0.]
 [18.  8.  1. ...  0.  0.  2.]
 [10.  2.  0. ...  0.  0.  3.]]"
Motorbikes,123,"[[ 1.  0.  0. ...  0.  0.  1.]
 [ 0. 11. 72. ...  0.  0.  3.]
 [40.  0.  0. ...  0.  0.  0.]
 ...
 [ 0. 19. 91. ...  0.  0.  5.]
 [ 7.  0.  0. ...  0.  0.  1.]
 [ 0. 35. 92. ...  0.  0.  4.]]"
butterfly,252,"[[  2. 107. 156. ...   0.   0.   0.]
 [  0.   7.  14. ...   0.   0.   0.]
 [  4.   1.   1. ...   0.   0.   0.]
 ...
 [ 55.   3.   0. ...   0.   0.   1.]
 [ 33.  70.   9. ...   0.   1.   3.]
 [  0. 142. 147. ...   0.   0.   1.]]"
airplanes,124,"[[  0.   0.   0. ...   0.   0.   1.]
 [  0.   0.  24. ...   0.   0.   1.]
 [  2.   1.   8. ...   0.   0.   0.]
 ...
 [ 12.  30.  21. ...   7.  38.  14.]
 [ 37.  34.   4. ...   0.   0.   0.]
 [  1.  11. 148. ...   0.   0.   0.]]"
scorpion,131,"[[ 5.  1.  0. ... 25. 14.  5.]
 [10. 22.  0. ... 51.  3.  2.]
 [38.  0.  0. ...  0.  0.  0.]
 ...
 [ 1.  0.  0. ...  7.  0.  0.]
 [11.  0.  0. ...  0.  0.  0.]
 [ 8.  1.  0. ...  0.  0.  0.]]"
chandelier,202,"[[ 8. 15.  1. ... 64.  1.  0.]
 [ 1.  0.  0. ...  0.  0.  1.]
 [85.  7.  0. ... 48.  3.  0.]
 ...
 [76. 25. 63. ...  0.  0.  0.]
 [16.  5.  3. ... 21. 14.  3.]
 [11. 58.  5. ...  0.  0.  0.]]"
minaret,103,"[[ 2.  3.  2. ...  2.  2.  7.]
 [17.  6.  0. ... 10. 13. 11.]
 [30. 50. 25. ...  5.  3. 56.]
 ...
 [ 4.  2. 18. ...  1. 13.  6.]
 [ 4.  0.  0. ...  0.  0.  0.]
 [ 2.  1.  0. ...  0.  0.  1.]]"
cellphone,204,"[[  4.  32.  50. ...   0.   0.   6.]
 [  0.  14.  30. ...   0.   0.   0.]
 [  0.   0.   0. ...  25.  91.  38.]
 ...
 [112.   1.   0. ...  13.   8.  12.]
 [  1.   0.   0. ...   0.   0.   0.]
 [ 29. 132.  47. ...   0.   0.   0.]]"
electric_guitar,66,"[[ 1.  0.  0. ...  0.  0.  9.]
 [ 4.  0.  0. ... 19.  3.  2.]
 [ 0.  0.  0. ...  0.  0.  0.]
 ...
 [34.  7.  2. ...  0.  0.  0.]
 [22.  7.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]]"
schooner,53,"[[  4.  22.   6. ...   7.  12.  45.]
 [  0.   0.   0. ...  17.   5.   4.]
 [  1.  17.  12. ...  21.   2.  25.]
 ...
 [ 91.  12.   1. ...   0.  24. 113.]
 [  6.  26. 127. ...   1.   6.  19.]
 [  1.  18.  30. ...   0.   0.   3.]]"
Faces_easy,153,"[[ 0.  0. 56. ...  1.  6.  0.]
 [ 0.  0. 30. ...  2.  2.  0.]
 [19. 46.  5. ...  0.  0.  0.]
 ...
 [ 2.  8.  0. ... 57. 72. 31.]
 [ 0.  0.  0. ...  9.  9. 38.]
 [ 0.  0.  0. ...  3.  1.  1.]]"
sunflower,126,"[[ 0.  0.  0. ... 96. 30.  6.]
 [10. 17.  3. ...  0.  0. 13.]
 [ 2.  1.  0. ...  0.  0.  3.]
 ...
 [ 0.  0.  0. ...  1.  1.  2.]
 [ 4.  4.  1. ...  0.  0.  2.]
 [12. 22.  8. ...  0.  0.  3.]]"
Motorbikes,97,"[[49. 50. 67. ...  0.  0.  0.]
 [96.  8. 61. ...  0.  0.  0.]
 [91. 57.  0. ...  4.  1.  4.]
 ...
 [ 1.  0.  0. ... 21. 21.  0.]
 [ 2.  0.  0. ... 40.  1.  0.]
 [ 0.  0.  0. ... 40. 25.  3.]]"
Faces,142,"[[ 2.  0.  0. ... 77. 66. 12.]
 [33.  0.  0. ...  0.  0.  0.]
 [ 1.  9. 48. ...  3.  0.  0.]
 ...
 [ 0.  0.  2. ...  0.  0.  2.]
 [15.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  7.  0.  2.]]"
Leopards,198,"[[ 16.   1.   0. ...  29.   4.   2.]
 [  0.   0.   0. ...   0.   0.   1.]
 [  0.   0.   0. ...   0.   0.   0.]
 ...
 [ 33.   2.   0. ...   1.   0.   0.]
 [ 33.   4.   0. ...  64. 103.   9.]
 [ 24.   0.   0. ...   0.   0.   0.]]"
pagoda,184,"[[  1.   1.   0. ...   0.   0.   0.]
 [  0.   0.   0. ... 133.  30.   0.]
 [135.  49.   0. ...   0.  21.  73.]
 ...
 [  5.   0.   0. ...   0.   0.   2.]
 [  0.   0.   0. ...   0.   0.   1.]
 [ 31.   5.   0. ...  14.   2.   0.]]"
Faces_easy,95,"[[ 1.  6.  3. ...  0.  0.  0.]
 [13. 17.  6. ...  0.  0.  4.]
 [ 0.  7. 45. ...  1.  1.  1.]
 ...
 [ 1.  0.  1. ...  0.  0. 26.]
 [ 5. 15.  5. ...  0.  0.  0.]
 [ 0.  0. 62. ...  1.  2.  3.]]"
ketch,27,"[[  3.   4.   1. ...   5.  57.  54.]
 [132.   4.   0. ...   4.   5.   0.]
 [  0.   0.   0. ...   3.   1.   1.]
 ...
 [ 73. 139.  17. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]
 [ 25.   7.   7. ...   0.   0.   0.]]"
Motorbikes,124,"[[18. 21.  3. ...  0.  0.  1.]
 [ 0.  0.  0. ...  1.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  2.]
 ...
 [57. 31.  5. ...  0.  0.  2.]
 [ 0. 25. 87. ...  0.  0.  5.]
 [ 1.  2. 11. ...  0.  0.  0.]]"
airplanes,159,"[[20. 13.  2. ...  0.  0.  4.]
 [ 2.  6.  4. ...  0.  0.  0.]
 [ 1. 19. 49. ...  0.  0.  0.]
 ...
 [ 0. 41. 69. ...  0.  0.  1.]
 [13. 89. 20. ...  0.  0.  1.]
 [ 2. 27. 41. ...  0.  0.  3.]]"
bass,76,"[[ 79.   1.   0. ... 101.   1.   0.]
 [  3.   5.   1. ...  76.   0.   0.]
 [ 43.   5.   3. ...   0.   1.   2.]
 ...
 [ 50.   1.   0. ...   0.   0.   2.]
 [ 85.  19.   0. ...  52.   0.   0.]
 [  0.   0.   0. ...  24.   0.   0.]]"
airplanes,132,"[[11. 10.  3. ...  0.  0.  0.]
 [11. 19. 52. ...  0.  0.  0.]
 [ 1.  8. 20. ...  0.  0.  6.]
 ...
 [ 8.  2.  2. ...  0.  0.  3.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 1. 26. 59. ...  0.  0.  1.]]"
elephant,98,"[[ 43.  93.   1. ...   0.   0.   0.]
 [ 42. 158.   3. ...   3.   4.   0.]
 [ 62.  13.   1. ...   8.   3.   0.]
 ...
 [ 45.  82.   0. ...   1.  21.  29.]
 [ 19. 160.  63. ...   0.   1.   5.]
 [  0.   2.   1. ...  11.   1.   2.]]"
flamingo,106,"[[61.  1.  0. ...  3.  0. 19.]
 [40.  3.  1. ...  0.  0.  0.]
 [ 2.  1.  4. ...  0.  0.  0.]
 ...
 [14.  9.  0. ...  0.  0.  1.]
 [11. 13.  0. ...  0.  0.  0.]
 [ 5.  0.  0. ...  0.  0.  0.]]"
buddha,182,"[[ 1.  5. 12. ...  0.  0.  0.]
 [24. 12.  0. ...  0.  0.  8.]
 [36. 42. 15. ...  0.  0.  9.]
 ...
 [ 1.  1. 38. ...  0. 15. 42.]
 [40. 12.  0. ...  0.  0.  2.]
 [14.  7. 46. ...  0.  0.  0.]]"
ferry,222,"[[  0.   0.   0. ...   0.   0.   8.]
 [ 13.  30. 109. ...   0.   0.   0.]
 [  4.   0.   2. ...   8.   1.   1.]
 ...
 [  0.   0.   0. ...   1.   2.   1.]
 [  0.   0.   0. ...   7.  23.  22.]
 [  0.   0.   0. ...   7.   9.   2.]]"
Motorbikes,149,"[[  0.   0.  17. ...   0.   0.   1.]
 [  2.   7.   5. ...   0.   0.   0.]
 [  0.   1.  32. ...   0.   0.   1.]
 ...
 [  6.   0.   0. ...   0.   0.   0.]
 [  8.   0.   2. ...   0.   0.   0.]
 [125.  74.   0. ...   0.   0.   2.]]"
Motorbikes,75,"[[35.  1.  0. ...  1. 13. 20.]
 [ 0.  0.  1. ...  0.  0.  3.]
 [36.  8.  2. ...  0.  0.  1.]
 ...
 [ 7.  2. 11. ...  0.  0. 77.]
 [12. 20. 14. ...  0.  0.  6.]
 [43. 27.  0. ...  0.  0.  3.]]"
airplanes,118,"[[  5.   1.   0. ...   0.   0.   3.]
 [  6.  12.   4. ...   0.   0.   2.]
 [ 20.   7.   3. ...   0.   0.   1.]
 ...
 [ 16.   5.   2. ...   0.   0.   1.]
 [ 84.  18.  15. ...   0.   0.   0.]
 [  0.  20. 160. ...   0.   0.   3.]]"
Motorbikes,122,"[[  3.   7.  12. ...   0.   0.   0.]
 [121.  30.   0. ...   2.   1.   0.]
 [ 16.  34.   4. ...   0.   0.   1.]
 ...
 [ 22.   5.   0. ...  30.   7.   1.]
 [ 62.   2.   1. ...   0.   0.   2.]
 [  2. 159. 102. ...   0.   0.  17.]]"
stop_sign,46,"[[ 1.  2.  1. ...  0.  0.  2.]
 [ 3. 38. 58. ...  0.  0. 17.]
 [ 1.  3. 56. ...  0.  0.  6.]
 ...
 [13.  0.  0. ... 91. 47.  0.]
 [ 0.  3.  7. ...  0.  0.  0.]
 [ 0.  0.  0. ... 37. 59. 71.]]"
scissors,80,"[[ 5.  0.  0. ...  0.  0.  0.]
 [ 4.  0.  0. ...  0.  0.  5.]
 [21. 65. 17. ...  0. 11. 18.]
 ...
 [ 1. 33. 24. ...  0.  0.  0.]
 [21.  6.  0. ...  0.  0.  8.]
 [66. 25.  2. ...  0.  0.  0.]]"
watch,94,"[[16. 14.  6. ...  0.  0.  1.]
 [ 6. 12. 24. ...  0.  0.  5.]
 [10.  7.  9. ...  0.  0.  4.]
 ...
 [ 3. 34. 44. ...  0.  0.  1.]
 [86. 29.  3. ... 34.  4.  2.]
 [52.  7.  1. ...  9.  4. 19.]]"
nautilus,110,"[[  0.  15.  11. ...   2.   1.   3.]
 [  5.   4.   2. ...   0.   1.   5.]
 [ 36.   1.   0. ...  16.  78.  32.]
 ...
 [  1.   0.   0. ...   1.   2.   2.]
 [ 47. 135.  51. ...   1.   0.   0.]
 [ 31.  20.   5. ...   0.   0.   0.]]"
hedgehog,105,"[[ 34.   1.   0. ...   0.   0.   0.]
 [  0.   3. 122. ...   7.   9.  11.]
 [111.  54.  24. ...   3.  24. 131.]
 ...
 [  0.   4.  17. ...   0.   0.   5.]
 [  9.  16.  17. ...   0.   0.   8.]
 [ 29.  15.   4. ...   0.   0.   5.]]"
umbrella,213,"[[ 46.  28.   8. ...   3.  10.   3.]
 [  0.   3.   1. ...   5.  14. 117.]
 [ 17.   0.   0. ...   0.   0.   0.]
 ...
 [  1.   8.  42. ...   4.  12.  93.]
 [ 15.  15.  11. ...   0.   0.   0.]
 [ 23.  21.  36. ...   0.   0.   0.]]"
watch,103,"[[ 60.   8.   3. ...   0.   0.   0.]
 [  1.   0.  16. ...   0.   0.   2.]
 [  0.   0.   0. ...   0.   0.   4.]
 ...
 [ 40. 107.  14. ...   0.   2.   6.]
 [ 45.   3.   0. ...   0.   0.   0.]
 [ 55. 154.   1. ...   2.   1.   2.]]"
airplanes,53,"[[ 9. 80. 46. ...  0.  0.  0.]
 [39. 15.  2. ... 13.  0.  0.]
 [24.  3.  0. ...  0.  0.  0.]
 ...
 [ 0.  0.  1. ... 42. 40.  0.]
 [11.  1.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]]"
airplanes,77,"[[ 76.   8.   2. ...   0.   0.  11.]
 [141.   0.   0. ...   1.   0.   3.]
 [ 71.  10.   0. ...  37.   0.   0.]
 ...
 [  0.   1.   1. ...   0.   0.   0.]
 [  0.   4.  46. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]]"
camera,86,"[[  0.   0.   1. ...   0.   0.   8.]
 [ 18. 154.  16. ...   0.   0.   0.]
 [  2. 145.  79. ...   0.   0.   0.]
 ...
 [  8.  97.  16. ...   0.   0.   5.]
 [  8.   7.  65. ...   0.   0.   1.]
 [ 12.  17.   4. ...   0.   0.   9.]]"
nautilus,108,"[[19.  1.  5. ...  0.  0.  9.]
 [ 6.  3.  1. ...  0.  5. 30.]
 [10.  8.  6. ...  0.  0.  6.]
 ...
 [20.  4.  0. ...  0.  7. 18.]
 [ 3.  1.  3. ... 33.  1.  9.]
 [23.  4.  4. ...  0.  0.  0.]]"
