obj_name,nb_kp,descriptors
obj25,374,"[[  7.   1.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   1.]
 [ 39.   3.   4. ...   0.   0.   0.]
 ...
 [  6.   0.   0. ...  33. 126.  70.]
 [ 10. 101.  34. ...   2.   3.  12.]
 [  3.   5.  80. ...   2.   3.   3.]]"
obj52,32,"[[ 16. 160.  21. ...   0.   0.   0.]
 [ 35.  92.  91. ...   0.   0.   0.]
 [  2.   4.   0. ...   0.   0.   0.]
 ...
 [  1.   1.  10. ...   0.   0.   0.]
 [  5.   7.  41. ...   0.   0.   2.]
 [ 11.  44.   9. ...   1.   0.   1.]]"
obj27,136,"[[ 60.  13.   8. ...   0.   0.   1.]
 [ 63.  27.  10. ...   1.   0.   0.]
 [  2.  30.  77. ...  35. 127.  50.]
 ...
 [  5.   2.   7. ...   0.   0.  52.]
 [ 45. 127.  39. ...  12.  29.  37.]
 [ 72. 144.  34. ...   0.   0.   0.]]"
obj14,100,"[[ 42. 107.  17. ...   3.   0.   0.]
 [  6.   0.   0. ...   0.   0.   0.]
 [ 19. 117. 108. ...   0.   0.   0.]
 ...
 [  6.   5.   7. ...   0.   0.   1.]
 [ 11.  10.   5. ...   0.   0.   0.]
 [ 54.   6.   1. ...   0.   0.   6.]]"
obj45,254,"[[145.  57.   2. ...   0.   0.   0.]
 [ 16. 120.  50. ...   0.   0.   0.]
 [  0.   5.  16. ...  11.   0.   0.]
 ...
 [ 28.  29.  13. ...  66.   6.  12.]
 [  6.  53. 117. ...   0.   0.  50.]
 [ 85.  13.   1. ...   7.   0.   0.]]"
obj94,13,"[[  4.   2.   0. ...   0.   0.  26.]
 [  0.   0.   0. ...  21.  18.  10.]
 [ 76.  13.   7. ...   0.   1.   9.]
 ...
 [  0.   0.   1. ...   0.   0.  23.]
 [  0.   0.   0. ...   0.   7. 136.]
 [  0.   1.   3. ...   0.   0.   1.]]"
obj38,97,"[[ 1.  0.  0. ...  0.  0.  5.]
 [26.  1.  0. ... 58.  2.  7.]
 [91.  0.  0. ...  0.  0.  2.]
 ...
 [ 2.  1. 24. ...  0.  1.  8.]
 [ 0.  0.  0. ...  4.  0.  0.]
 [ 0.  0.  0. ...  6.  1.  0.]]"
obj79,228,"[[  0.   0.   1. ...   8.   7.   8.]
 [102.   5.   0. ...   1.   0.   8.]
 [  0.   0.   0. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...  20.  13.  14.]
 [  0.   0.   0. ...   0.   1.   1.]
 [  5.   8.   5. ...  33.  10.   7.]]"
obj18,313,"[[ 0.  0.  0. ...  0.  2. 32.]
 [ 0.  0.  0. ...  7.  8. 17.]
 [ 1.  0.  0. ...  7. 14.  6.]
 ...
 [57.  1.  0. ...  3.  0.  0.]
 [96. 32.  0. ...  3.  9.  8.]
 [36.  5.  0. ...  4.  8. 10.]]"
obj17,34,"[[104.   0.   0. ...   0.   0.   0.]
 [ 42.  22.   8. ...   0.   0.   0.]
 [ 46.  44.   5. ...   1.   0.   1.]
 ...
 [ 12.  42.   5. ...   0.   0.   0.]
 [  0.   5.  56. ...   0.   0.   2.]
 [  2. 136.  78. ...   0.   0.   0.]]"
obj16,129,"[[  0.   6.  42. ... 109.  80.   0.]
 [  0.  15.  91. ...  56.  76.   3.]
 [  5.   6.   1. ...  32.   4.   2.]
 ...
 [ 13.   6.   1. ... 138.  34.   8.]
 [ 79. 136.   3. ...  10.   7.   4.]
 [  2.   0.   0. ...  26.  10.   2.]]"
obj36,14,"[[ 3.  1.  0. ...  0.  0.  0.]
 [ 1.  0.  0. ...  0.  0.  3.]
 [ 2.  1.  0. ...  0.  0.  0.]
 ...
 [ 0.  0.  0. ...  0.  1. 10.]
 [ 0.  0.  6. ...  0.  9. 37.]
 [ 0.  0.  1. ...  0.  0.  3.]]"
obj61,148,"[[  0.   0.   0. ...   2.   0.   0.]
 [  9.   2.   0. ...  22.   2.   0.]
 [  0.   0.   0. ...  21.   1.   0.]
 ...
 [101. 115.  70. ...   3.   0.   0.]
 [ 20.   0.   0. ... 103.  78.  21.]
 [ 44.  66.  29. ...   0.   0.   0.]]"
obj99,265,"[[ 0.  0.  0. ...  0.  0. 26.]
 [ 0.  0.  0. ...  4. 18. 14.]
 [ 2.  0.  0. ...  0.  0.  3.]
 ...
 [ 1.  0.  0. ...  3.  7.  8.]
 [ 1.  0.  0. ...  1.  1. 25.]
 [ 0.  0.  0. ...  3.  6. 10.]]"
obj32,100,"[[  0.   0.  21. ...  10.   0.   0.]
 [117.  45.   0. ...   5.  26.  45.]
 [  1.   8.  16. ...  49.  77.  16.]
 ...
 [  0.   0.   0. ...  57.  14.   1.]
 [ 66.   0.   0. ...   0.   0.   6.]
 [107.   0.   0. ...   0.   0.   6.]]"
obj46,115,"[[  0.   0.   0. ...   0.   0.   3.]
 [  5.  34.  48. ...   0.   0.   0.]
 [  6. 120.   8. ...   0.   0.   0.]
 ...
 [171.  51.   0. ...   0.   0.  11.]
 [  1.  12.  23. ...   0.   0.   0.]
 [  0.  18. 105. ...   0.   0.   1.]]"
obj23,44,"[[  3.  14. 132. ...   0.   0.   0.]
 [  0.   0.  30. ...   0.   0.   8.]
 [  0.   0.  23. ...   0.   0.   1.]
 ...
 [ 11.   5.  30. ...   0.   0.   0.]
 [ 53.   3.   0. ...   0.   0.  10.]
 [ 32. 117.  13. ...   0.   0.   0.]]"
obj60,294,"[[  1.   0.   3. ...   0.   0.   0.]
 [  0.   1.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   2.  45. 121.]
 ...
 [  0.   0.   0. ...   1.   3.   8.]
 [ 13.  66.  76. ...  75.  21.  26.]
 [  0.   0.   0. ...  10.  48.  15.]]"
obj69,63,"[[  0.   0.   0. ...  39.  25.  12.]
 [130.  83.   7. ...   0.   0.   0.]
 [131.  79.   0. ...   0.   1.  13.]
 ...
 [  0.   4.  23. ...   0.   0.   3.]
 [  0.   2.   2. ...   0.   1.   1.]
 [  0.  18. 146. ...   1.   1.   0.]]"
obj85,20,"[[ 28.  15.   1. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.  13.]
 [  0.   1.   6. ...   0.   0.  20.]
 ...
 [  0.  17. 125. ...   0.   0.   6.]
 [  0.   0.   0. ...   0.   0.   0.]
 [  1.  28. 139. ...   0.   0.   7.]]"
obj76,48,"[[  1. 106. 149. ...   1.   0.   0.]
 [ 71.  36.   0. ...   0.   0.   1.]
 [ 41. 153.  46. ...   0.   0.   0.]
 ...
 [ 10.   1.   9. ...   0.  12.  31.]
 [ 67.  41.  31. ...   1.   0.   1.]
 [  0.   4.  20. ...   0.   0.   0.]]"
obj85,180,"[[ 1.  0.  0. ...  0.  0.  0.]
 [61. 40. 32. ...  0.  0.  0.]
 [71. 44.  2. ...  0.  0.  0.]
 ...
 [ 0.  5.  8. ...  2.  0.  1.]
 [ 4.  3.  3. ...  1.  0.  0.]
 [ 0.  0.  0. ...  2.  6.  8.]]"
obj19,87,"[[142. 142.   5. ...   0.   0.   1.]
 [  0.  26.  66. ...   0.   0.   1.]
 [  0.   0.   4. ...   8.   0.   0.]
 ...
 [  0.   0.   2. ...   1.   0.   1.]
 [  1.   1.   4. ...   0.   2.  74.]
 [  0.   0.   0. ...   0.   3.   2.]]"
obj24,48,"[[ 14. 136. 105. ...   0.   0.   4.]
 [ 12.   4.   4. ...   0.   0.  23.]
 [ 18.  87.  24. ...   0.   0.   2.]
 ...
 [  3.   2.   8. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   2.]
 [ 10.  52. 104. ...   0.   0.   0.]]"
obj74,30,"[[ 35.  17.   0. ...   0.   0.  21.]
 [  9.  66.  53. ...   1.   2.   1.]
 [121.  76.   0. ...   0.   0.   0.]
 ...
 [ 75.   5.   0. ...   0.   0.   6.]
 [ 65. 155.  40. ...   0.   0.   0.]
 [ 12. 115.  34. ...   0.   0.   0.]]"
obj24,30,"[[ 33. 124.  67. ...   0.   0.   0.]
 [ 17. 130. 115. ...   0.   0.   2.]
 [ 45.  24.   0. ...   0.   0.   5.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [  0.  53.  46. ...   0.   0.   0.]
 [ 24.  48.  69. ...   0.   0.   0.]]"
obj78,178,"[[ 8. 22. 37. ...  0.  0.  1.]
 [78. 19.  9. ...  0.  0.  0.]
 [ 2. 26. 34. ...  0.  0.  9.]
 ...
 [ 1.  3.  8. ...  0.  0.  0.]
 [17. 23. 46. ...  0.  0.  1.]
 [12.  7. 19. ...  0.  0.  0.]]"
obj55,274,"[[19.  2.  0. ...  0.  0.  0.]
 [ 3. 18. 49. ...  0.  0.  1.]
 [ 2. 21. 28. ...  0.  0.  2.]
 ...
 [95.  3.  1. ...  0.  0.  1.]
 [79. 34.  5. ...  0.  0.  0.]
 [ 8.  3.  1. ...  0.  0.  1.]]"
obj95,360,"[[31.  5.  0. ...  0.  0.  0.]
 [13. 10.  0. ...  3.  1.  6.]
 [24. 46. 64. ...  4.  0.  0.]
 ...
 [ 0.  0.  0. ...  6. 38. 55.]
 [ 5.  3. 15. ...  4.  2.  6.]
 [ 8. 12. 33. ...  0.  0.  0.]]"
obj7,0,
obj90,17,"[[  0.   0.   1. ...   0.   0.   4.]
 [  0.   0.   0. ...   4.   4.   3.]
 [  0.   6. 117. ...   3.  70.   3.]
 ...
 [  9.   1.   0. ...   0.   0.   4.]
 [  7.  26.  23. ...   0.   0.   0.]
 [  9.  37.  27. ...   0.   0.   0.]]"
obj6,53,"[[ 82.  56.   0. ...   0.   0.   0.]
 [  3.   4.   2. ...   0.   0.   0.]
 [136.   9.   0. ...   0.   0.   2.]
 ...
 [  7.  11.   0. ...   0.   0.   0.]
 [ 82.  39.   3. ...   0.   0.   9.]
 [  0.   2.  57. ...   1.   1.   2.]]"
obj54,234,"[[ 0.  0.  0. ...  2.  0.  0.]
 [ 0.  0.  0. ... 15. 48. 36.]
 [41.  0.  0. ...  9.  3.  6.]
 ...
 [ 2. 24. 76. ...  2.  0.  0.]
 [11. 12. 23. ...  0.  0.  0.]
 [ 4.  0.  0. ... 72. 35. 32.]]"
obj67,116,"[[  0.   0.   0. ...   0.   0.   0.]
 [  0.   4.  38. ...   3.   0.   0.]
 [ 48. 124.   1. ...   0.   0.   0.]
 ...
 [  1.   1.   7. ...   0.   0.   0.]
 [  9.  59.  35. ...   0.   0.   0.]
 [  0.   0.  14. ...   2.   0.   0.]]"
obj27,305,"[[27.  4.  0. ...  0.  0.  0.]
 [ 1.  5. 15. ...  1.  1.  2.]
 [ 0.  0.  0. ...  0.  0.  3.]
 ...
 [12. 47. 29. ...  0. 14. 14.]
 [ 0.  0.  3. ...  1.  1.  0.]
 [ 0.  0.  0. ...  0.  0.  1.]]"
obj26,219,"[[ 24.  25.  67. ...   0.   0.   1.]
 [ 35.   8.  15. ...   0.   0.   0.]
 [  1.  16.  19. ...   0.   0.   6.]
 ...
 [  6.   1.   2. ...   0.   0.   0.]
 [ 88.  39.   6. ...   0.   0.   0.]
 [ 54. 101.  17. ...   0.   0.   0.]]"
obj96,177,"[[38. 27. 12. ...  0.  0.  0.]
 [ 0.  3.  3. ... 32.  8.  6.]
 [35.  2.  0. ...  1.  5. 13.]
 ...
 [ 0.  0.  0. ... 32. 47. 26.]
 [ 0.  0.  3. ... 14.  2.  1.]
 [ 6.  1.  2. ... 25. 10.  7.]]"
obj18,263,"[[  1.   0.   0. ...   8.   0.   1.]
 [  1.   0.   0. ...   0.   1.   3.]
 [  0.   0.   0. ...   8.   1.   1.]
 ...
 [ 22.   0.   0. ...  12.  43.  12.]
 [134.  35.   0. ...   0.   1.   3.]
 [ 45.  17.   0. ...  10.   7.  20.]]"
obj37,245,"[[  1.  70. 116. ...  27. 124.  30.]
 [  8.  21.  13. ...   0.   1.  11.]
 [  0.   0.   0. ...   4.  28.  42.]
 ...
 [  0.   0.   0. ...  65.  29.  25.]
 [  0.   0.   0. ...   6.  39. 122.]
 [ 14.  17.  52. ...   0.   0.   0.]]"
obj74,9,"[[ 54.  39.   0. ...   0.   0.   2.]
 [  0.  24. 101. ...   0.   0.   0.]
 [  0.   5.  17. ...   0.   0.   1.]
 ...
 [  1.   6.  71. ...   0.   0.   0.]
 [  1.   3.  91. ...   0.   0.   0.]
 [  0.   0. 135. ...   0.   0.   0.]]"
obj50,245,"[[65. 15.  0. ...  0.  0.  0.]
 [31. 20. 26. ...  0.  0.  0.]
 [60.  8.  0. ...  0.  0.  0.]
 ...
 [25. 12.  3. ...  0.  0.  3.]
 [11.  5.  1. ...  0.  0.  0.]
 [ 7.  5. 17. ...  0.  0.  0.]]"
obj34,35,"[[ 2.  0.  0. ...  0.  0.  4.]
 [13. 11. 15. ...  0.  0.  7.]
 [41. 99. 44. ...  0.  0. 90.]
 ...
 [14.  1.  0. ...  1.  0.  0.]
 [47. 20.  1. ...  0.  0.  2.]
 [ 1.  0.  0. ...  7.  0.  0.]]"
obj53,242,"[[ 58. 102.   3. ...   0.   0.   0.]
 [  0.   0.   0. ...   1.   1.  64.]
 [ 56.  16.   0. ... 123.   7.   0.]
 ...
 [  0.   0.   0. ...  25.  12.  11.]
 [ 39.   4.   2. ...   0.   0.   3.]
 [ 64.   2.   0. ...   8.  34.   9.]]"
obj51,389,"[[ 26. 128.  64. ...   0.   0.   0.]
 [ 10. 122. 122. ...   0.   0.   4.]
 [ 15.  22.  72. ...   0.   0.   0.]
 ...
 [  2.   4.  36. ...   0.   0.   0.]
 [  3.   0.   0. ...  38.  16.  59.]
 [ 18.  18. 127. ...   6.   3.   4.]]"
obj2,291,"[[ 0.  0.  0. ... 11.  1.  3.]
 [ 9.  1.  0. ... 13.  2.  1.]
 [ 0.  0.  0. ... 23.  3. 38.]
 ...
 [30.  0.  0. ... 19.  0.  1.]
 [45.  5.  0. ... 11. 18. 77.]
 [36.  0.  0. ...  6.  3. 11.]]"
obj60,297,"[[ 26. 126.  67. ...  26.  11.   7.]
 [  4.   6.  16. ...   0.   0.   0.]
 [  1.   0.   0. ...   1.   0.   0.]
 ...
 [  2.   0.   2. ...   0.   0.   0.]
 [ 24.  64.  24. ...   0.   0.   0.]
 [  3.   1.   0. ...   0.   3.  38.]]"
obj13,211,"[[ 1.  0.  0. ...  8. 18. 13.]
 [ 0.  0.  0. ...  3.  2.  8.]
 [ 1.  0.  0. ... 15. 14.  9.]
 ...
 [ 3.  0.  0. ...  2. 38. 42.]
 [ 0.  0.  0. ... 14. 64. 26.]
 [ 0.  0.  0. ... 20.  8.  3.]]"
obj36,11,"[[  1.   0.   0. ...   0.   0.   0.]
 [  1.   0.   0. ...   0.   0.   0.]
 [  1.   0.   0. ...   0.   0.   1.]
 ...
 [  0.  10.  66. ...   0.   1.   0.]
 [ 10. 130.  40. ...   0.   0.   0.]
 [  9. 110.  35. ...   0.   0.   0.]]"
obj22,127,"[[ 12.   1.   0. ...   7.  23.  25.]
 [  4.   0.   0. ...   1.   1.   2.]
 [ 60.  46.  18. ...  15.   1.   0.]
 ...
 [  7.   1.   0. ...   2.   0.   0.]
 [ 32.  27.   0. ... 112.   1.   2.]
 [ 33.  27.   0. ...  98.   2.   1.]]"
obj79,375,"[[ 27.   7.   3. ...   0.   0.   0.]
 [ 10.   4.   3. ...   0.   0.   0.]
 [ 70.  13.  13. ...   0.   0.   4.]
 ...
 [ 32.  27.  11. ...   3.   1.   3.]
 [  0.   0.  12. ...  11.  27.  27.]
 [  2.  26. 118. ...   0.   0.   0.]]"
obj88,172,"[[ 0.  0.  0. ... 13. 13.  3.]
 [ 0.  0.  0. ... 23.  3.  3.]
 [ 1.  0.  0. ...  1.  6.  7.]
 ...
 [ 0.  0.  0. ...  1.  0. 21.]
 [ 0.  0.  0. ...  1.  4.  4.]
 [ 0.  0.  0. ... 20. 21. 35.]]"
obj31,152,"[[  0. 109.  73. ...   0.   0.   0.]
 [  2.  24.  23. ...   0.   0.   0.]
 [  0.  63.  37. ...   0.   0.   0.]
 ...
 [  1.  36.  24. ...   0.   0.   0.]
 [  1.   0.  16. ...   0.   0.   3.]
 [ 16.  15.   1. ...   0.   0.   1.]]"
obj28,428,"[[  0.   0.   0. ...  32. 122.  18.]
 [ 47.  48.  18. ...   0.   0.   0.]
 [ 47.  16.  32. ...   3.   5.   2.]
 ...
 [ 33.  19.  18. ...   6.   1.   0.]
 [ 36.   9.  39. ...  15.  69.  42.]
 [ 17.   9.  31. ...   0.   0.   0.]]"
obj89,118,"[[  0.   0.   0. ...  11.  23.  43.]
 [  0.   0.   0. ... 112. 116.  43.]
 [ 98.   5.   0. ...   0.   0.   0.]
 ...
 [  0.   2. 114. ...   0.   0.   0.]
 [ 10.  12.   0. ...   0.   0.   0.]
 [  2.  64.  95. ...   0.   0.   0.]]"
obj61,87,"[[  0.   0.   0. ...   1.   7.   9.]
 [  0.   0.   0. ...   3.   6.  15.]
 [  1.   0.   0. ... 141.  10.   7.]
 ...
 [ 59.   4.   0. ...   8.   0.   0.]
 [ 80.   2.   0. ...  27.   8.  47.]
 [ 66.   1.   0. ...   3.   1.  19.]]"
obj58,323,"[[  0.   0.   0. ...  17.   3.   5.]
 [  0.   0.   0. ...   9.   1.   0.]
 [  0.   0.   0. ...   9.   7.  10.]
 ...
 [ 29.   0.   0. ...   0.   6.  45.]
 [ 48.   4.   0. ...   0.   5.  29.]
 [ 11.   0.   0. ...  46. 116.   2.]]"
obj11,305,"[[ 97. 128.   0. ...   1.   0.   0.]
 [ 80.  53.  22. ...  29.   8.   1.]
 [  1.   0.   0. ...   0.   0.   3.]
 ...
 [  0.   0.   2. ...   0.   0.   2.]
 [  9.   6.  20. ...   0.   0.   0.]
 [  0.   0.   0. ...  49.  61.   1.]]"
obj78,394,"[[  4.   3.  11. ...  35.   4.   0.]
 [  8.  34.  59. ...   0.   0.   4.]
 [  0.   0.   0. ...  22.   6.  33.]
 ...
 [ 24.  38.  23. ...   0.   0.   0.]
 [  3.  12. 117. ...  31.  48. 117.]
 [  5.   0.   0. ...  20.  22.   4.]]"
obj81,396,"[[ 4.  2.  2. ...  0.  0.  0.]
 [ 0.  1.  1. ...  0.  0.  2.]
 [ 0.  0.  4. ...  0.  0.  2.]
 ...
 [ 0.  0.  2. ... 20. 28. 12.]
 [ 1.  4. 34. ...  0.  0.  1.]
 [17.  0.  0. ...  0.  0.  0.]]"
obj13,150,"[[ 0.  0.  0. ...  5.  2. 20.]
 [ 1.  0.  0. ...  1.  7. 15.]
 [ 0.  0.  0. ...  7.  2.  2.]
 ...
 [ 1.  0.  0. ...  9.  7.  7.]
 [ 1.  0.  0. ... 13. 15.  9.]
 [ 1.  0.  0. ...  4. 12. 34.]]"
obj45,263,"[[ 25.   9.   6. ...   0.   0.   0.]
 [ 30.   5.   1. ...   0.   0.   0.]
 [ 47.  24.   8. ...   0.   0.   0.]
 ...
 [ 25.  16.   1. ...   0.   0.   0.]
 [ 30. 153.   7. ...   0.   0.   0.]
 [ 18. 117.  52. ...   0.   0.   0.]]"
obj79,251,"[[59. 25. 38. ...  0.  0.  2.]
 [10.  6.  0. ...  7. 21. 26.]
 [ 0.  0.  0. ... 12. 22. 34.]
 ...
 [25. 29.  7. ...  8.  1. 11.]
 [ 1. 58. 83. ... 84. 61. 12.]
 [ 0.  0.  0. ...  2.  9.  6.]]"
obj40,32,"[[  4.  33.  23. ...   0.   0.  16.]
 [  0.   0.  41. ...   0.   0.   9.]
 [ 11.   0.   0. ...  13.  29.  12.]
 ...
 [ 51.   0.   0. ...   0.   0.   0.]
 [134.  70.  11. ...   0.   0.  10.]
 [  0.   0.   1. ...   0.   0.   0.]]"
obj36,8,"[[ 0.  0.  0. ...  0.  0.  0.]
 [ 0.  1.  3. ...  0.  0.  0.]
 [ 0.  0.  1. ...  0.  0. 11.]
 ...
 [ 0.  0.  1. ...  0.  0.  0.]
 [ 3.  1.  0. ...  0.  0.  5.]
 [ 2.  1.  0. ...  0.  0.  6.]]"
obj86,32,"[[  3. 115. 132. ...   0.   0.   0.]
 [ 14.  79.  17. ...   0.   0.   5.]
 [  1.   7. 149. ...   0.   0.   1.]
 ...
 [  8.   4.   2. ...   0.   0.   7.]
 [  0.  24.  29. ...   0.   0.   0.]
 [  0.   0.   1. ...   0.   0.   1.]]"
obj25,419,"[[ 16.  71. 109. ...   1.   1.  16.]
 [ 34.  36.  21. ...  46.   0.   0.]
 [  0.   0.   0. ...   3.   1.   8.]
 ...
 [  0.   0.   0. ...  46.  69.   3.]
 [ 24.  54. 114. ...   5.  21.   5.]
 [ 13. 120.  82. ...   0.   0.   0.]]"
obj68,317,"[[ 0.  0.  0. ... 12.  0.  0.]
 [ 0.  0.  0. ...  5.  4.  3.]
 [ 1.  2.  0. ...  0.  0. 24.]
 ...
 [10.  0.  1. ...  5.  1.  1.]
 [52. 23. 13. ... 83. 84. 12.]
 [ 0.  0.  0. ...  4. 11.  8.]]"
obj4,12,"[[  5.  56.  44. ...   0.   0.   0.]
 [  0.   0.  70. ...   0.   0.   1.]
 [ 13. 110. 106. ... 109.  32.   0.]
 ...
 [ 26.  16.   2. ...   0.   0.   0.]
 [ 28.  18.   4. ...   2.   0.   3.]
 [  2.  32.  54. ...   0.   0.   5.]]"
obj57,36,"[[ 9. 47. 44. ...  0.  0.  0.]
 [20. 74. 22. ...  0.  0.  0.]
 [45. 45.  4. ...  0.  0.  0.]
 ...
 [13.  1.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0. 10.]
 [ 7. 10. 13. ...  0.  0.  1.]]"
obj63,329,"[[16. 19. 10. ...  0.  0.  1.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 1.  0.  1. ...  0.  0.  1.]
 ...
 [ 1.  1.  0. ...  3.  2. 10.]
 [ 3.  4. 11. ...  0.  0.  4.]
 [ 6.  3. 46. ...  0.  0.  0.]]"
obj35,6,"[[  0.   0.  14. 156.  36.   0.   0.   0.  49. 103.  65.  84.   7.   0.
    0.   0. 146. 123.   2.   0.   0.   0.   0.   0.   7.   3.   0.   0.
    1.   0.   0.   0.   0.   0.   1. 150.  85.   0.   0.   0. 107.  42.
    4.  25.  40.   0.   0.   2. 156.  76.   0.   0.   0.   0.   0.   4.
   29.   4.   0.   0.   0.   0.   0.   0.   0.   0.   3.  54.  54.   0.
    0.   0. 124.   2.   1.  11.  29.   1.   0.  25. 156.   4.   0.   0.
    0.   0.   0.  54.  30.   0.   0.   0.   0.   0.   0.   3.   0.   0.
    0.  10.  34.   0.   0.   0. 125.   0.   0.   2.   9.   1.   0.  46.
  156.   0.   0.   0.   0.   0.   0.  72.  12.   0.   0.   0.   0.   0.
    0.   3.]
 [  0.   0.   0.   1.   6.   0.   0.   0.   8.   9.   1.  17.  45.   0.
    0.   0.  46.  27.   1.   3.   3.   0.   0.   0.   2.   1.   0.   0.
    0.   0.   0.   0.   0.   0.   0.   6.  62.   3.   0.   0.  77.  51.
    6. 102. 186.  44.   1.   8. 186. 152.   5.  22.  37.   8.   1.  23.
   21.   5.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.  36.  14.
    0.   0.  53.   3.   0.   4. 186. 186.  18.  46. 186.  10.   0.   1.
   28.  46.  16. 148.  22.   0.   0.   0.   0.   0.   0.   6.   0.   0.
    0.   0.   2.   1.   0.   0.   2.   0.   0.   0.  19.  18.   1.   3.
   17.   0.   0.   0.   2.   4.   1.   9.   1.   0.   0.   0.   0.   0.
    0.   0.]
 [  0.   0.   0.   1.   1.   0.   0.   0.   1.   2.   1.  17.  18.   0.
    0.   0.  16.   8.   1.   6.   3.   0.   0.   0.   2.   0.   0.   0.
    0.   0.   0.   0.   0.   0.   0.   7.  16.   0.   0.   0.  28.  30.
   16. 184. 184.   3.   0.   2. 184. 150.  20.  69.  50.   1.   0.  11.
   46.   9.   0.   0.   0.   0.   0.   1.   0.   0.   0.   2.  33.   3.
    0.   0.  45.   5.   1.  44. 184.  83.   5.  39. 184.  23.   2.  12.
   67.  29.   5. 173.  46.   2.   0.   0.   0.   0.   0.  10.   0.   0.
    0.   0.   3.   0.   0.   0.   5.   0.   0.   0.  45.  13.   1.   8.
   48.   0.   0.   0.   5.   4.   1.  33.   4.   0.   0.   0.   0.   0.
    0.   2.]
 [ 63.   7.   1.   2.   3.   2.   1.   4. 189.  38.   0.   0.   1.   0.
    0.   2. 112.  12.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
    0.   0.   0.   0.  64.   3.   0.   0.   8.   3.   0.   9. 189.  33.
    0.   0.   3.   1.   0.   7. 175.  13.   0.   0.   0.   0.   0.   1.
    2.   0.   0.   0.   0.   1.   1.   1.  52.   1.   0.   0.   9.  10.
    2.  18. 189.  14.   0.   0.   4.   4.   0.  16. 189.   8.   0.   0.
    0.   0.   0.   3.   2.   1.   1.   1.   1.   0.   0.   0.  41.   0.
    0.   0.  17.   6.   1.  17. 189.   0.   0.   0.   7.   2.   0.  22.
  149.   1.   0.   0.   0.   0.   0.   5.   1.   0.   0.   0.   0.   0.
    1.   1.]
 [  3.   0.   0.  52. 163.   0.   0.   0. 108.   0.   0.  15.  72.   0.
    0.  42.  35.   0.   0.   0.   2.  16.   9.  31.   0.   0.   0.   0.
   16.  34.   1.   0.   8.   0.   0.  15. 163.  11.   0.   1. 163.   2.
    0.   4.  78.   3.   1.  33.  50.   0.   0.   0.   3.  33.   8.  23.
    0.   0.   0.   0.  17.  46.   0.   0.   5.   2.   1.  61. 163.  10.
    0.   0. 163.  56.   2.  15.  64.   3.   0.   5.  92.  20.   0.   0.
    1.  39.  19.  14.   0.   0.   0.   0.  12.  74.   9.   0.   1.   3.
    2.  22.  14.   0.   0.   0.  81. 121.   5.  12.   6.   0.   0.   0.
   83. 163.   6.   0.   0.  11.  10.   6.   2.  25.  13.   0.   1.  67.
   20.   1.]
 [  1.   1.  19.  38.   1.   0.   0.   0.  44.   6.  47. 138.  24.   0.
    1.  80.  16.   0.   0.  27.  18.   9.  25. 138.   0.   0.   0.   8.
   53.   8.  11.  11.  14.   2.   4.   1.   0.   0.   0.   2. 138.  15.
   11.   6.   1.   3.   3. 109.  64.   4.   0.   3.  87.  41.  12.  67.
    0.   0.   0.  10. 101.   6.   0.   0.   8.   0.   0.   0.   0.   0.
    3.   3. 138.  72.   0.   0.   1.  15.  44.  32.  78.  91.   3.   2.
   88.  64.   3.   4.   0.   1.   0.   2.  87.  63.   0.   0.   0.   0.
    0.   0.   0.   2.   7.   0.  17.  18.   0.   0.   0. 138. 134.   9.
   13. 111.  14.   1.   8. 138.  40.   2.   0.  22.  23.   4.  30.  86.
    3.   0.]]"
obj37,197,"[[  6.   9.   2. ...  15.  34.  47.]
 [  0.   0.   0. ...  20.  93. 100.]
 [  6.   1.   1. ... 124.  56.   1.]
 ...
 [  0.   0.   0. ...   3.   8.  11.]
 [ 38.  50.  55. ...   0.   1.   3.]
 [ 59.  44.   2. ...   0.   0.   0.]]"
obj92,42,"[[  0.   0.   0. ...   5.   0.   0.]
 [ 12.   0.   0. ...   0.   0.   4.]
 [  1.   0.   0. ...   0.   0.  11.]
 ...
 [ 63.   3.   0. ...  13.   8.   3.]
 [121.  22.   0. ...   0.  12.  15.]
 [  1.   0.   0. ...   3.   2.   2.]]"
obj23,32,"[[ 24.  20.  30. ...   2.   0.   0.]
 [  2.  30.  18. ...   0.   0.   0.]
 [ 36.  56.  65. ...   9.   4.   8.]
 ...
 [  4.  76. 143. ...   0.   0.   0.]
 [111.  88.   0. ...   0.   0.   0.]
 [ 86.  83.   2. ...   0.   0.   0.]]"
